2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:27.32849884033203|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:72.9|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2738.16015625|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4034.1484375|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:51:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.9|#Level:Host|#hostname:denisa-vm,timestamp:1673797882
2023-01-15T16:52:22,618 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,618 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:9.729896545410156|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,618 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:27.735332489013672|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,618 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:74.0|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,618 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2770.07421875|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,619 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4004.109375|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:52:22,619 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673797942
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:9.48721694946289|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:27.978012084960938|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:74.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2714.46875|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,549 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4059.05078125|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:53:22,550 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.2|#Level:Host|#hostname:denisa-vm,timestamp:1673798002
2023-01-15T16:54:23,392 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:8.646133422851562|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:28.819095611572266|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:76.9|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2711.71875|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4062.515625|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:54:23,416 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798063
2023-01-15T16:55:22,923 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:7.549282073974609|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:29.91594696044922|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:79.8|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2684.31640625|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4093.48046875|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:55:23,834 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:65.6|#Level:Host|#hostname:denisa-vm,timestamp:1673798122
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:8.187599182128906|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:29.277629852294922|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:78.1|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2831.0390625|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3948.109375|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:56:22,580 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798182
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:8.339599609375|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:29.125629425048828|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:77.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2861.63671875|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3920.3125|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:57:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798242
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:8.33905029296875|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:29.126178741455078|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:77.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2849.390625|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3930.0234375|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:58:22,587 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798302
2023-01-15T16:59:22,584 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,584 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:8.3385009765625|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,584 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:29.126728057861328|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,584 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:77.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,585 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2826.12890625|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,585 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3954.1484375|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T16:59:22,585 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.8|#Level:Host|#hostname:denisa-vm,timestamp:1673798362
2023-01-15T17:00:22,545 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:8.185050964355469|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:29.28017807006836|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,545 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:78.2|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2787.89453125|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4000.2578125|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:00:22,546 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798422
2023-01-15T17:01:22,546 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:7.855628967285156|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:29.609600067138672|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,546 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:79.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2763.9609375|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4026.40625|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:01:22,547 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.6|#Level:Host|#hostname:denisa-vm,timestamp:1673798482
2023-01-15T17:02:22,540 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:7.414478302001953|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:30.050750732421875|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:80.2|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2769.52734375|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4020.82421875|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:02:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798542
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:7.344799041748047|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:30.12042999267578|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:80.4|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2758.1796875|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4048.671875|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:03:22,541 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:64.7|#Level:Host|#hostname:denisa-vm,timestamp:1673798602
2023-01-15T17:04:25,892 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,892 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:6.6655426025390625|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,893 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:30.799686431884766|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,893 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:82.2|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,893 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2631.6015625|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,893 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4160.0859375|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:04:25,893 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:66.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798665
2023-01-15T17:05:22,581 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,796 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:5.522483825683594|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,823 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.942745208740234|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,824 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:85.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,824 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2642.828125|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,824 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4167.96484375|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:05:22,825 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:66.1|#Level:Host|#hostname:denisa-vm,timestamp:1673798722
2023-01-15T17:06:22,542 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:22,542 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:5.168003082275391|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:22,543 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:32.29722595214844|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:22,543 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:86.2|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:22,543 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2689.78125|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:22,756 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4135.28125|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:06:23,082 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:65.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798782
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:50.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:6.196846008300781|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.268383026123047|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:83.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2817.19140625|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4005.85546875|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:07:22,570 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:63.9|#Level:Host|#hostname:denisa-vm,timestamp:1673798842
2023-01-15T17:08:22,559 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,577 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.954917907714844|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,578 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.510311126708984|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,578 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,578 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2769.49609375|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,578 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4052.52734375|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:08:22,578 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798902
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.664581298828125|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.800647735595703|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.9|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2775.14453125|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4062.34765625|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:09:22,581 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.5|#Level:Host|#hostname:denisa-vm,timestamp:1673798962
2023-01-15T17:10:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:50.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:10:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.355384826660156|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:10:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:32.10984420776367|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:10:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:85.7|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
